767;-279976;-357191;-322239;-287434
768;-279976;-336220;-317695;-287434
769;-279976;-331976;-319713;-287146
770;-279976;-370638;-318676;-289215
771;-279976;-352309;-316289;-289215
772;-279976;-316129;-320030;-280766
773;-279976;-402352;-317593;-293700
774;-279976;-337156;-316300;-294180
775;-279976;-331443;-320299;-294399
776;-279976;-325641;-317804;-294646
777;-279976;-318056;-322005;-287043
778;-279976;-333405;-320973;-287043
779;-279976;-315723;-317690;-290561
780;-279976;-331167;-320918;-297689
781;-279976;-321703;-319752;-291721
782;-279976;-358501;-314531;-285170
783;-279976;-320694;-313488;-289458
784;-279976;-355894;-315068;-288817
785;-279976;-352518;-314555;-287630
786;-279976;-308161;-313937;-290695
787;-279976;-320130;-314520;-291964
788;-279976;-342875;-315363;-293120
789;-279976;-340510;-316772;-295204
790;-279976;-391142;-317288;-295467
791;-279976;-361258;-317339;-289346
792;-279976;-342219;-318525;-289577
793;-279976;-336462;-318605;-289577
794;-279976;-323248;-324050;-289577
795;-279976;-323497;-314581;-290091
796;-279976;-333499;-317529;-283222
797;-279976;-338438;-319184;-283222
798;-272685;-330275;-317251;-272685
799;-272685;-332749;-310266;-289580
800;-272685;-340817;-311073;-289678
801;-272685;-350707;-311492;-291116
802;-272685;-349006;-311222;-291116
803;-272685;-320184;-307475;-291569
804;-272685;-316509;-309190;-291569
805;-272685;-326912;-316559;-294992
806;-272685;-331366;-309059;-283509
807;-272685;-353784;-311376;-287539
808;-272685;-317006;-313032;-280631
809;-272685;-302251;-317954;-292475
810;-272685;-355364;-311886;-294992
811;-272685;-307361;-315932;-294992
812;-272685;-340479;-315492;-294550
813;-272685;-338934;-308077;-294550
814;-272685;-324328;-310010;-294207
815;-272685;-353544;-309247;-292105
816;-272685;-319180;-312605;-295071
817;-272685;-333344;-313275;-289299
818;-272685;-352718;-314512;-294362
819;-272685;-323081;-312517;-295422
820;-272685;-335479;-311988;-293628
821;-272685;-320907;-315335;-295952
822;-272685;-325764;-313782;-298848
823;-272685;-360622;-308144;-298481
824;-272685;-333057;-311349;-296663
825;-272685;-316706;-311475;-293983
826;-272685;-328410;-318023;-293983
827;-272685;-347334;-308848;-294336
828;-272685;-373339;-313279;-300356
829;-272685;-325262;-307198;-302269
830;-272685;-399907;-315615;-300027
831;-272685;-355756;-312229;-300306
832;-272685;-323696;-316832;-295440
833;-272685;-343072;-315669;-295440
834;-272685;-344382;-311458;-292572
835;-272685;-335401;-315092;-294859
836;-272685;-369626;-312711;-294859
837;-272685;-310396;-315698;-294859
838;-272685;-343800;-313817;-298090
839;-272685;-347354;-314138;-300673
840;-272685;-323129;-315038;-294964
841;-272685;-349074;-313376;-288316
842;-272685;-317860;-311428;-295689
843;-272685;-366901;-320413;-298244
844;-272685;-340201;-315327;-299084
845;-272685;-346438;-316584;-299084
846;-272685;-311553;-317384;-295658
847;-272685;-332157;-319181;-297938
848;-272685;-354523;-317641;-302773
849;-272685;-324793;-320438;-296875
850;-272685;-354235;-316785;-296299
851;-272685;-333589;-319842;-291979
852;-272685;-376443;-315032;-298494
853;-272685;-322543;-314561;-300202
854;-272685;-323769;-315016;-300374
855;-272685;-346354;-319853;-300374
856;-272685;-313649;-319472;-298308
857;-272685;-365095;-317002;-297432
858;-272685;-391289;-319237;-289383
859;-272685;-361134;-325109;-288135
860;-272685;-354492;-328058;-298774
861;-272685;-347175;-320364;-298774
862;-272685;-387398;-325492;-300078
863;-272685;-331842;-323344;-300078
864;-272685;-372213;-321295;-300078
865;-272685;-337684;-323559;-298101
866;-272685;-351468;-323416;-300078
867;-272685;-401787;-327379;-299238
868;-272685;-375951;-323196;-300078
869;-272685;-407209;-328371;-297785
870;-272685;-346788;-326090;-291706
871;-272685;-412116;-321984;-297452
872;-272685;-386806;-330220;-292050
873;-272685;-390381;-327268;-294993
874;-272685;-342085;-329184;-294993
875;-272685;-343905;-329118;-297169
876;-272685;-364935;-333505;-302472
877;-272685;-345110;-332375;-309820
878;-272685;-381267;-331833;-309975
879;-272685;-401192;-329449;-297415
880;-272685;-435646;-332354;-302663
881;-272685;-360668;-336474;-312507
882;-272685;-355131;-335136;-313797
883;-272685;-362091;-333576;-297237
884;-272685;-390132;-332018;-301689
885;-272685;-334590;-337810;-317405
886;-272685;-354083;-337205;-316854
887;-272685;-341097;-337905;-315223
888;-272685;-369859;-339662;-312633
889;-272685;-381347;-334276;-306550
890;-272685;-359012;-336267;-309912
891;-272685;-338936;-344606;-303332
892;-272685;-388516;-337315;-311593
893;-272685;-357197;-335471;-313034
894;-272685;-348350;-341493;-312902
895;-272685;-340880;-338880;-287185
896;-272685;-415260;-340748;-284126
897;-272685;-336423;-336159;-302280
898;-272685;-339463;-334909;-313790
899;-272685;-354216;-338910;-313702
900;-272685;-387154;-334833;-313702
901;-272685;-370951;-336605;-302215
902;-272685;-341795;-332887;-303634
903;-272685;-346527;-335652;-308562
904;-272685;-351356;-335404;-315743
905;-272685;-356402;-335056;-305945
906;-272685;-374102;-338399;-309756
907;-272685;-341038;-339982;-309756
908;-272685;-352204;-340894;-316655
909;-272685;-377468;-342873;-309468
910;-272685;-348526;-341592;-314508
911;-272685;-396397;-339851;-314508
912;-272685;-363231;-338662;-313144
913;-272685;-335071;-343117;-306005
914;-272685;-337608;-339401;-297507
915;-272685;-349067;-345830;-306005
916;-272685;-372667;-342766;-301685
917;-272685;-397686;-339996;-301860
918;-272685;-415457;-344784;-298020
919;-272685;-395568;-340362;-283063
920;-272685;-337553;-342870;-284519
921;-272685;-407005;-337606;-300636
922;-272685;-348203;-337576;-300636
923;-272685;-355102;-339687;-307540
924;-272685;-382422;-338877;-299472
925;-272685;-341734;-331966;-298328
926;-272685;-342300;-332434;-294091
927;-272685;-380303;-333331;-294128
928;-272685;-329492;-329795;-285072
929;-272685;-347465;-332323;-296307
930;-272685;-395937;-325446;-296307
931;-272685;-338509;-329965;-294939
932;-272685;-349765;-326483;-292202
933;-272685;-309973;-327882;-288095
934;-272685;-416357;-325036;-288095
935;-272685;-403977;-328749;-286719
936;-272685;-343033;-326969;-299177
937;-272685;-385958;-320006;-302436
938;-272685;-341630;-321483;-298169
939;-272685;-316706;-326900;-304230
940;-272685;-325783;-323387;-301727
941;-272685;-331651;-327350;-301475
942;-272685;-331790;-328940;-300297
943;-272685;-369721;-326728;-299283
944;-272685;-333825;-329764;-289738
945;-272685;-328218;-329709;-298486
946;-272685;-357284;-329989;-305039
947;-272685;-375898;-332395;-305431
948;-272685;-360357;-324696;-296537
949;-272685;-379272;-323932;-299113
950;-272685;-337040;-328000;-297844
951;-272685;-427690;-326778;-299082
952;-272685;-325685;-325759;-299876
953;-272685;-325311;-330904;-281127
954;-272685;-341368;-326074;-293932
955;-272685;-341368;-331831;-293932
956;-272685;-359659;-328510;-293932
957;-272685;-343934;-322429;-291629
958;-272685;-399255;-323393;-291555
959;-272685;-341378;-322543;-292060
960;-272685;-363045;-330056;-292654
961;-272685;-348376;-325791;-295291
962;-272685;-326480;-326948;-293980
963;-272685;-340699;-325233;-293980
964;-272685;-333813;-321563;-292483
965;-272685;-347909;-321511;-286506
966;-272685;-317516;-318788;-286393
967;-272685;-369876;-320058;-292631
968;-272685;-407893;-325907;-295295
969;-272685;-351171;-326987;-295295
970;-272685;-340556;-321870;-295886
971;-272685;-329105;-328645;-290666
972;-272685;-399962;-323498;-300751
973;-272685;-342782;-330328;-295897
974;-272685;-359947;-327773;-297678
975;-272685;-354374;-328247;-305461
976;-272685;-321664;-333553;-306003
977;-272685;-344846;-326025;-300104
978;-272685;-384761;-332748;-307769
979;-272685;-382635;-331883;-309888
980;-272685;-400685;-338878;-310471
981;-272685;-348145;-334431;-309613
982;-272685;-343229;-332342;-296797
983;-272685;-364987;-335506;-305136
984;-272685;-419240;-335452;-298750
985;-272685;-387089;-337898;-309639
986;-272685;-368820;-339774;-305779
987;-272685;-395721;-335610;-311272
988;-272685;-354728;-336962;-311272
989;-272685;-330386;-338096;-310490
990;-272685;-349575;-336612;-309107
991;-272685;-357558;-341857;-315007
992;-272685;-329802;-344386;-314804
993;-272685;-363109;-342979;-318330
994;-272685;-376528;-343891;-316259
995;-272685;-357147;-343730;-315581
996;-272685;-336284;-347364;-321859
997;-272685;-368908;-343997;-310459
998;-272685;-338385;-341318;-321267
999;-272685;-407681;-345285;-321267
1000;-272685;-374069;-342986;-307010
